,Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,Particulate Organic Carbon (mg/L),Extracted Chlorophyll a (µg/L),CTD Specific Conductivity (µS/cm),Total Nitrogen (mg/L),Nitrate + Nitrite (mg N/L),CTD Dissolved Oxygen (mg/L),Total Phosphorus (µg P/L),Secchi Depth (m),Total Suspended Solids (mg/L),CTD Temperature (°C),Turbidity (NTU)
2252,2253.0,2019.0,April    ,Spring,Erie,ER1911,E009A19,ER09,50.0,42.53825,-79.615983,2019-04-23 06:08:00,GMT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,19GE06S0B,,,,,,,,,,1.3,
2253,2254.0,2019.0,April    ,Spring,Erie,ER1911,E009A19,ER09,50.0,42.53825,-79.615983,2019-04-23 06:08:00,GMT,20.0,Twenty Meter,surface water,INSITU_MEAS,routine field sample,19GE06S0C,,,,,,,,,,1.3,
2254,2255.0,2019.0,April    ,Spring,Erie,ER1911,E009A19,ER09,50.0,42.53825,-79.615983,2019-04-23 06:08:00,GMT,39.9,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,19GE06S10,,2.54,278.6,0.321,0.214,,9.7385,,,1.3,0.548
2255,2256.0,2019.0,April    ,Spring,Erie,ER1911,E009A19,ER09,50.0,42.53825,-79.615983,2019-04-23 06:08:00,GMT,48.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE06S11,,2.72666666666667,280.0,0.33899999999999997,0.214,,7.644,,,1.3,0.528
2256,2257.0,2019.0,April    ,Spring,Erie,ER1911,E010A19,ER10,33.0,42.680052,-79.69255,2019-04-23 04:29:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE06S21,,0.986666666666667,279.9,0.387,0.253,,9.095,,,1.7,0.608
2257,2258.0,2019.0,April    ,Spring,Erie,ER1911,E010A19,ER10,33.0,42.680052,-79.69255,2019-04-23 04:29:00,GMT,17.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE06S23,,1.02666666666667,279.8,0.368,0.256,,10.4915,,,1.7,0.596
2258,2259.0,2019.0,April    ,Spring,Erie,ER1911,E010A19,ER10,33.0,42.680052,-79.69255,2019-04-23 04:29:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE06S2A,,,,,,,,,,1.7,
2259,2260.0,2019.0,April    ,Spring,Erie,ER1911,E010A19,ER10,33.0,42.680052,-79.69255,2019-04-23 04:29:00,GMT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,19GE06S2B,,,,,,,,,,1.7,
2260,2261.0,2019.0,April    ,Spring,Erie,ER1911,E010A19,ER10,33.0,42.680052,-79.69255,2019-04-23 04:29:00,GMT,20.0,Twenty Meter,surface water,INSITU_MEAS,routine field sample,19GE06S2C,,,,,,,,,,1.7,
2261,2262.0,2019.0,April    ,Spring,Erie,ER1911,E010A19,ER10,33.0,42.680052,-79.69255,2019-04-23 04:29:00,GMT,23.9,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,19GE06S30,,1.04666666666667,280.4,0.36,0.251,,10.409,,,1.7,0.619
2262,2263.0,2019.0,April    ,Spring,Erie,ER1911,E010A19,ER10,33.0,42.680052,-79.69255,2019-04-23 04:29:00,GMT,32.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE06S31,,1.00666666666667,279.8,0.37799999999999995,0.25,,11.0305,,,1.7,0.601
2263,2264.0,2019.0,April    ,Spring,Erie,ER1911,E042A19,ER42,23.2,41.964633,-82.04175,2019-04-21 15:50:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE06S41,,5.62,275.9,0.231,0.068,,8.9215,,,3.8,1.71
2264,2265.0,2019.0,April    ,Spring,Erie,ER1911,E042A19,ER42,23.2,41.964633,-82.04175,2019-04-21 15:50:00,GMT,11.6,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE06S43,,6.73333333333333,276.6,0.254,0.066,,8.652999999999999,,,3.8,1.89
2265,2266.0,2019.0,April    ,Spring,Erie,ER1911,E042A19,ER42,23.2,41.964633,-82.04175,2019-04-21 15:50:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE06S4A,,,,,,,,,,3.8,
2266,2267.0,2019.0,April    ,Spring,Erie,ER1911,E042A19,ER42,23.2,41.964633,-82.04175,2019-04-21 15:50:00,GMT,22.2,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE06S51,,9.0,276.1,0.254,0.066,,9.1635,,,3.8,2.25
2267,2268.0,2019.0,April    ,Spring,Erie,ER1911,E042A19,ER42,23.2,41.964633,-82.04175,2019-04-21 15:50:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE06S52,,,,,,,,,,,
2268,2269.0,2019.0,April    ,Spring,Erie,ER1911,E043A19,ER43,23.0,41.704917,-81.945483,2019-04-21 13:53:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE06S61,,5.47333333333333,273.4,0.281,0.1,,12.007,,,4.4,3.13
2269,2270.0,2019.0,April    ,Spring,Erie,ER1911,E043A19,ER43,23.0,41.704917,-81.945483,2019-04-21 13:53:00,GMT,11.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE06S63,,8.06666666666667,275.1,0.29,0.108,,10.703,,,4.4,3.61
2270,2271.0,2019.0,April    ,Spring,Erie,ER1911,E043A19,ER43,23.0,41.704917,-81.945483,2019-04-21 13:53:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE06S6A,,,,,,,,,,4.4,
2271,2272.0,2019.0,April    ,Spring,Erie,ER1911,E043A19,ER43,23.0,41.704917,-81.945483,2019-04-21 13:53:00,GMT,22.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE06S71,,8.86666666666667,274.6,0.303,0.113,,12.187999999999999,,,4.2,3.82
2272,2273.0,2019.0,April    ,Spring,Erie,ER1911,E073A19,ER73,25.1,41.97785,-81.75778299999999,2019-04-21 20:37:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE06S81,,5.33333333333333,274.4,0.278,0.093,,9.306000000000001,,,4.2,2.63
2273,2274.0,2019.0,April    ,Spring,Erie,ER1911,E073A19,ER73,25.1,41.97785,-81.75778299999999,2019-04-21 20:37:00,GMT,12.6,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE06S83,,6.62,275.7,0.218,0.081,,8.9105,,,4.1,2.85
2274,2275.0,2019.0,April    ,Spring,Erie,ER1911,E073A19,ER73,25.1,41.97785,-81.75778299999999,2019-04-21 20:37:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE06S8A,,,,,,,,,,4.2,
2275,2276.0,2019.0,April    ,Spring,Erie,ER1911,E073A19,ER73,25.1,41.97785,-81.75778299999999,2019-04-21 20:37:00,GMT,24.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE06S91,,7.93333333333333,276.2,0.222,0.07,,9.439,,,4.1,3.1
2276,2277.0,2019.0,April    ,Spring,Erie,ER1911,E037A19,ER37,23.4,42.109885,-81.575032,2019-04-22 00:17:00,GMT,,Middle Depth,surface water,INSITU_MEAS,lab duplicate,19GE07C23,,,,,,,,,,,
2277,2278.0,2019.0,April    ,Spring,Erie,ER1911,E78MA19,ER78M,22.3,42.116717,-81.249717,2019-04-22 11:02:00,GMT,,Five Meter,surface water,Individual QC,lab duplicate,19GE07C62,0.425289988517761,,,,,,,,,,
2278,2279.0,2019.0,April    ,Spring,Erie,ER1911,E78MA19,ER78M,22.3,42.116717,-81.249717,2019-04-22 11:02:00,GMT,23.0,Bottom Minus,surface water,INSITU_MEAS,lab duplicate,19GE07C71,,4.41333333333333,,0.18899999999999997,0.047,,10.483,,,3.8,
2279,2280.0,2019.0,April    ,Spring,Erie,ER1911,E037A19,ER37,23.4,42.109885,-81.575032,2019-04-22 00:17:00,GMT,12.5,Middle Depth,surface water,INSITU_MEAS,field duplicate,19GE07D23,,,,,,,,,,3.8,
2280,2281.0,2019.0,April    ,Spring,Erie,ER1911,E038A19,ER38,21.1,42.281453000000006,-81.67116700000001,2019-04-22 01:52:00,GMT,21.9,Bottom Minus,surface water,INSITU_MEAS,field duplicate,19GE07D51,,4.2,277.8,0.218,0.068,,8.1625,,,3.8,1.95
2281,2282.0,2019.0,April    ,Spring,Erie,ER1911,E036A19,ER36,22.4,41.968068,-81.478352,2019-04-21 22:00:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE07I12,,14.8666666666667,,1.073,0.899,,18.9015,,,,
2282,2283.0,2019.0,April    ,Spring,Erie,ER1911,E037A19,ER37,23.4,42.109885,-81.575032,2019-04-22 00:17:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE07I32,,4.01333333333333,,0.203,0.049,,6.9254999999999995,,,,
2283,2284.0,2019.0,April    ,Spring,Erie,ER1911,E038A19,ER38,21.1,42.281453000000006,-81.67116700000001,2019-04-22 01:52:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE07I52,,3.93333333333333,,0.20800000000000002,0.068,,9.943999999999999,,,,
2284,2285.0,2019.0,April    ,Spring,Erie,ER1911,E78MA19,ER78M,22.3,42.116717,-81.249717,2019-04-22 11:02:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE07I72,,4.22666666666667,,0.17300000000000001,0.05,,9.1165,,,,
2285,2286.0,2018.0,April    ,Spring,Erie,ER1911,E030A19,ER30,20.1,42.430183,-81.205853,2019-04-22 05:01:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE07I92,,5.16,,0.196,0.057999999999999996,,9.458,,,,
2286,2287.0,2019.0,April    ,Spring,Erie,ER1911,E038A19,ER38,21.1,42.281453000000006,-81.67116700000001,2019-04-22 01:52:00,GMT,,Synthetic Sample,surface water,INSITU_MEAS,routine field sample,19GE07R40,,0.0595333333333333,1.2,-0.021,0.0,,0.472,,,,0.075
2287,2288.0,2019.0,April    ,Spring,Erie,ER1911,E036A19,ER36,22.4,41.968068,-81.478352,2019-04-21 22:00:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE07S01,,12.2,305.0,1.103,0.912,,20.6095,,,6.1,8.82
2288,2289.0,2019.0,April    ,Spring,Erie,ER1911,E036A19,ER36,22.4,41.968068,-81.478352,2019-04-21 22:00:00,GMT,12.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE07S03,,15.0,305.0,1.095,0.891,,21.575,,,5.7,9.03
2289,2290.0,2019.0,April    ,Spring,Erie,ER1911,E036A19,ER36,22.4,41.968068,-81.478352,2019-04-21 22:00:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE07S0A,,,,,,,,,,6.1,
2290,2291.0,2019.0,April    ,Spring,Erie,ER1911,E036A19,ER36,22.4,41.968068,-81.478352,2019-04-21 22:00:00,GMT,23.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE07S11,,17.1333333333333,306.0,1.107,0.895,,20.619999999999997,,,5.7,10.1
2291,2292.0,2019.0,April    ,Spring,Erie,ER1911,E037A19,ER37,23.4,42.109885,-81.575032,2019-04-22 00:17:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE07S21,,4.15333333333333,276.7,0.198,0.052,,7.829000000000001,,,3.8,1.9
2292,2293.0,2019.0,April    ,Spring,Erie,ER1911,E037A19,ER37,23.4,42.109885,-81.575032,2019-04-22 00:17:00,GMT,12.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE07S23,,3.78666666666667,277.2,0.16399999999999998,0.049,,8.079,,,3.8,1.88
2293,2294.0,2019.0,April    ,Spring,Erie,ER1911,E037A19,ER37,23.4,42.109885,-81.575032,2019-04-22 00:17:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE07S2A,,,,,,,,,,3.8,
2294,2295.0,2019.0,April    ,Spring,Erie,ER1911,E037A19,ER37,23.4,42.109885,-81.575032,2019-04-22 00:17:00,GMT,24.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE07S31,,4.08,277.0,0.2,0.051,,8.8665,,,3.7,1.7
2295,2296.0,2019.0,April    ,Spring,Erie,ER1911,E038A19,ER38,21.1,42.281453000000006,-81.67116700000001,2019-04-22 01:52:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE07S41,,4.00666666666667,277.8,0.222,0.067,,7.4475,,,3.9,1.8
2296,2297.0,2019.0,April    ,Spring,Erie,ER1911,E038A19,ER38,21.1,42.281453000000006,-81.67116700000001,2019-04-22 01:52:00,GMT,11.2,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE07S43,,4.25333333333333,278.6,0.201,0.071,,7.753,,,3.9,1.95
2297,2298.0,2019.0,April    ,Spring,Erie,ER1911,E038A19,ER38,21.1,42.281453000000006,-81.67116700000001,2019-04-22 01:52:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE07S4A,,,,,,,,,,3.9,
2298,2299.0,2019.0,April    ,Spring,Erie,ER1911,E038A19,ER38,21.1,42.281453000000006,-81.67116700000001,2019-04-22 01:52:00,GMT,21.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE07S51,,4.34,278.5,0.196,0.06,,7.6695,,,3.8,1.89
2299,2300.0,2019.0,April    ,Spring,Erie,ER1911,E78MA19,ER78M,22.3,42.116717,-81.249717,2019-04-22 11:02:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE07S61,,4.38,276.1,0.192,0.047,,10.1315,,,3.8,1.77
2300,2301.0,2019.0,April    ,Spring,Erie,ER1911,E78MA19,ER78M,22.3,42.116717,-81.249717,2019-04-22 11:02:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE07S62,0.471925656000773,4.12,276.6,0.1196,0.047,,9.1916875,,2.51,3.8,1.94
2301,2302.0,2019.0,April    ,Spring,Erie,ER1911,E78MA19,ER78M,22.3,42.116717,-81.249717,2019-04-22 11:02:00,GMT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,19GE07S63,,4.43333333333333,275.8,0.183,0.045,,8.942499999999999,,,3.8,1.96
2302,2303.0,2019.0,April    ,Spring,Erie,ER1911,E78MA19,ER78M,22.3,42.116717,-81.249717,2019-04-22 11:02:00,GMT,23.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE07S71,,4.43333333333333,275.5,0.201,0.048,,9.2005,,,3.8,1.78
2303,2304.0,2018.0,April    ,Spring,Erie,ER1911,E030A19,ER30,20.1,42.430183,-81.205853,2019-04-22 05:01:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE07S81,,4.46,277.3,0.22,0.053,,7.734,,,3.9,2.08
2304,2305.0,2018.0,April    ,Spring,Erie,ER1911,E030A19,ER30,20.1,42.430183,-81.205853,2019-04-22 05:01:00,GMT,11.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE07S83,,4.98666666666667,277.3,0.275,0.058,,6.851,,,3.9,2.01
2305,2306.0,2018.0,April    ,Spring,Erie,ER1911,E030A19,ER30,20.1,42.430183,-81.205853,2019-04-22 05:01:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE07S8A,,,,,,,,,,3.9,
2306,2307.0,2018.0,April    ,Spring,Erie,ER1911,E030A19,ER30,20.1,42.430183,-81.205853,2019-04-22 05:01:00,GMT,21.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE07S91,,5.80666666666667,278.2,0.293,0.054,,8.304,,,3.9,1.82
2307,2308.0,2019.0,April    ,Spring,Erie,ER1911,E059A19,ER59,6.1,41.727,-83.15,2019-04-20 23:12:00,GMT,7.5,Bottom Minus,surface water,INSITU_MEAS,lab duplicate,19GE08C71,,,,,,,,,,7.5,
2308,2309.0,2019.0,April    ,Spring,Erie,ER1911,E059A19,ER59,6.1,41.727,-83.15,2019-04-20 23:12:00,GMT,2.1,Surface,surface water,INSITU_MEAS,field duplicate,19GE08D61,,5.55333333333333,253.6,0.7390000000000001,0.506,,67.14099999999999,,,7.5,70.8
2309,2310.0,2019.0,April    ,Spring,Erie,ER1911,E059A19,ER59,6.1,41.727,-83.15,2019-04-20 23:12:00,GMT,7.5,Bottom Minus,surface water,INSITU_MEAS,field duplicate,19GE08D71,,,,,,,,,,7.5,
2310,2311.0,2019.0,April    ,Spring,Erie,ER1911,E031A19,ER31,21.3,42.253168,-81.106652,2019-04-22 09:28:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE08I12,,2.92,,0.249,0.12,,5.827500000000001,,,,
2311,2312.0,2019.0,April    ,Spring,Erie,ER1911,E032A19,ER32,21.8,42.081683,-81.012033,2019-04-22 13:02:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE08I32,,5.32,,0.21899999999999997,0.094,,8.551499999999999,,,,
2312,2313.0,2019.0,April    ,Spring,Erie,ER1911,E058A19,ER58,7.7,41.685,-82.934,2019-04-21 00:40:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE08I52,,3.54,,0.818,0.561,,89.15950000000001,,,,
2313,2314.0,2019.0,April    ,Spring,Erie,ER1911,E059A19,ER59,6.1,41.727,-83.15,2019-04-20 23:12:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE08I72,,5.86666666666667,,0.7509999999999999,0.5,,73.154,,,,
2314,2315.0,2019.0,April    ,Spring,Erie,ER1911,E060A19,ER60,10.0,41.89185,-83.196167,2019-04-20 20:37:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE08I92,,2.92,,0.52,0.381,,12.959499999999998,,,,
2315,2316.0,2019.0,April    ,Spring,Erie,ER1911,E060A19,ER60,10.0,41.89185,-83.196167,2019-04-20 20:37:00,GMT,,Synthetic Sample,surface water,INSITU_MEAS,routine field sample,19GE08R80,-0.00238728104159236,0.211333333333333,2.42,0.003142,-0.019,,0.0728125,,0.03,,0.10800000000000001
2316,2317.0,2019.0,April    ,Spring,Erie,ER1911,E031A19,ER31,21.3,42.253168,-81.106652,2019-04-22 09:28:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE08S01,,3.15333333333333,274.0,0.24,0.121,,7.118,,,3.4,0.696
2317,2318.0,2019.0,April    ,Spring,Erie,ER1911,E031A19,ER31,21.3,42.253168,-81.106652,2019-04-22 09:28:00,GMT,11.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE08S03,,3.32,274.8,0.244,0.123,,5.6945,,,3.5,0.706
2318,2319.0,2019.0,April    ,Spring,Erie,ER1911,E031A19,ER31,21.3,42.253168,-81.106652,2019-04-22 09:28:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE08S0A,,,,,,,,,,3.5,
2319,2320.0,2019.0,April    ,Spring,Erie,ER1911,E031A19,ER31,21.3,42.253168,-81.106652,2019-04-22 09:28:00,GMT,22.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE08S11,,3.45333333333333,274.3,0.327,0.12,,7.129,,,3.5,0.643
2320,2321.0,2019.0,April    ,Spring,Erie,ER1911,E032A19,ER32,21.8,42.081683,-81.012033,2019-04-22 13:02:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE08S21,,4.52,275.3,0.22899999999999998,0.093,,11.4235,,,3.7,1.86
2321,2322.0,2019.0,April    ,Spring,Erie,ER1911,E032A19,ER32,21.8,42.081683,-81.012033,2019-04-22 13:02:00,GMT,11.8,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE08S23,,4.48666666666667,275.9,0.23600000000000002,0.098,,7.4075,,,3.7,2.14
2322,2323.0,2019.0,April    ,Spring,Erie,ER1911,E032A19,ER32,21.8,42.081683,-81.012033,2019-04-22 13:02:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,19GE08S2A,,,,,,,,,,3.7,
2323,2324.0,2019.0,April    ,Spring,Erie,ER1911,E032A19,ER32,21.8,42.081683,-81.012033,2019-04-22 13:02:00,GMT,22.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE08S31,,6.30666666666667,276.7,0.24,0.094,,9.0445,,,3.7,2.94
2324,2325.0,2019.0,April    ,Spring,Erie,ER1911,E058A19,ER58,7.7,41.685,-82.934,2019-04-21 00:40:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE08S41,,3.63333333333333,269.1,0.8690000000000001,0.552,,61.524,,,7.6,62.7
2325,2326.0,2019.0,April    ,Spring,Erie,ER1911,E058A19,ER58,7.7,41.685,-82.934,2019-04-21 00:40:00,GMT,5.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE08S43,,3.76666666666667,271.2,0.828,0.586,,60.8215,,,7.6,60.3
2326,2327.0,2019.0,April    ,Spring,Erie,ER1911,E058A19,ER58,7.7,41.685,-82.934,2019-04-21 00:40:00,GMT,9.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE08S51,,3.80666666666667,271.9,0.815,0.568,,78.8985,,,7.6,61.7
2327,2328.0,2019.0,April    ,Spring,Erie,ER1911,E059A19,ER59,6.1,41.727,-83.15,2019-04-20 23:12:00,GMT,2.1,Surface,surface water,INSITU_MEAS,routine field sample,19GE08S61,,5.66666666666667,253.1,0.757,0.508,,68.9805,,,7.5,74.6
2328,2329.0,2019.0,April    ,Spring,Erie,ER1911,E059A19,ER59,6.1,41.727,-83.15,2019-04-20 23:12:00,GMT,4.3,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE08S63,,5.67333333333333,253.2,0.7829999999999999,0.508,,68.91075000000001,,,7.5,69.5
2329,2330.0,2019.0,April    ,Spring,Erie,ER1911,E059A19,ER59,6.1,41.727,-83.15,2019-04-20 23:12:00,GMT,7.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE08S71,,5.38666666666667,252.5,0.727,0.504,,72.60925,,,7.5,69.3
2330,2331.0,2019.0,April    ,Spring,Erie,ER1911,E060A19,ER60,10.0,41.89185,-83.196167,2019-04-20 20:37:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE08S81,,3.17333333333333,234.9,0.523,0.37,,10.638,,,7.3,7.36
2331,2332.0,2019.0,April    ,Spring,Erie,ER1911,E060A19,ER60,10.0,41.89185,-83.196167,2019-04-20 20:37:00,GMT,4.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE08S83,,3.24,234.9,0.501,0.374,,14.498,,,7.3,7.45
2332,2333.0,2019.0,April    ,Spring,Erie,ER1911,E060A19,ER60,10.0,41.89185,-83.196167,2019-04-20 20:37:00,GMT,8.0,Bottom Minus,surface water,Individual,routine field sample,19GE08S91,,2.71333333333333,236.2,0.5489999999999999,0.377,,12.323,,,5.8,6.45
2333,2334.0,2019.0,April    ,Spring,Erie,ER1911,E91MA19,ER91M,8.8,41.841,-82.917,2019-04-21 03:04:00,GMT,,Middle Depth,surface water,INSITU_MEAS,lab duplicate,19GE09C23,,4.38,,0.40285,0.596,,18.3175,,15.94,,
2334,2335.0,2019.0,April    ,Spring,Erie,ER1911,E061A19,ER61,10.6,41.946999999999996,-83.045,2019-04-20 19:11:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE09I12,,1.60666666666667,,1.415,1.167,,20.916999999999998,,,,
2335,2336.0,2019.0,April    ,Spring,Erie,ER1911,E91MA19,ER91M,8.8,41.841,-82.917,2019-04-21 03:04:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE09I32,,4.22,,0.728,0.599,,17.715,,,,
2336,2337.0,2019.0,April    ,Spring,Erie,ER1911,E092A19,ER92,9.8,41.833618,-82.687335,2019-04-21 05:14:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE09I52,,4.78666666666667,,0.5489999999999999,0.396,,6.8605,,,,
2337,2338.0,2019.0,April    ,Spring,Erie,ER1911,E061A19,ER61,10.6,41.946999999999996,-83.045,2019-04-20 19:11:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE09S01,,1.65333333333333,303.0,1.409,1.17,,21.567500000000003,,,7.9,15.2
2338,2339.0,2019.0,April    ,Spring,Erie,ER1911,E061A19,ER61,10.6,41.946999999999996,-83.045,2019-04-20 19:11:00,GMT,5.4,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE09S03,,1.54,307.0,1.392,1.171,,20.7515,,,7.9,14.5
2339,2340.0,2019.0,April    ,Spring,Erie,ER1911,E061A19,ER61,10.6,41.946999999999996,-83.045,2019-04-20 19:11:00,GMT,8.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE09S11,,1.73333333333333,304.0,1.3769999999999998,1.168,,17.912,,,7.9,14.5
2340,2341.0,2019.0,April    ,Spring,Erie,ER1911,E91MA19,ER91M,8.8,41.841,-82.917,2019-04-21 03:04:00,GMT,1.9,Surface,surface water,INSITU_MEAS,routine field sample,19GE09S21,,4.17333333333333,256.1,0.762,0.596,,16.508,,,7.4,16.1
2341,2342.0,2019.0,April    ,Spring,Erie,ER1911,E91MA19,ER91M,8.8,41.841,-82.917,2019-04-21 03:04:00,GMT,5.8,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE09S23,0.795271396636963,4.3,257.3,0.41385,0.595,,20.30105,,14.93,7.4,14.8
2342,2343.0,2019.0,April    ,Spring,Erie,ER1911,E91MA19,ER91M,8.8,41.841,-82.917,2019-04-21 03:04:00,GMT,10.4,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE09S31,,4.17333333333333,256.6,0.754,0.601,,16.8245,,,7.5,15.4
2343,2344.0,2019.0,April    ,Spring,Erie,ER1911,E092A19,ER92,9.8,41.833618,-82.687335,2019-04-21 05:14:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,19GE09S41,,4.92,252.6,0.529,0.398,,7.3294999999999995,,,6.2,6.54
2344,2345.0,2019.0,April    ,Spring,Erie,ER1911,E092A19,ER92,9.8,41.833618,-82.687335,2019-04-21 05:14:00,GMT,6.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GE09S43,,5.27333333333333,253.1,0.507,0.397,,6.704,,,6.2,2.72
2345,2346.0,2019.0,April    ,Spring,Erie,ER1911,E092A19,ER92,9.8,41.833618,-82.687335,2019-04-21 05:14:00,GMT,11.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GE09S51,,4.7,252.9,0.526,0.396,,7.4305,,,6.2,2.49
2346,2347.0,2019.0,April    ,Spring,Erie,ER1911,E936nA19,ER936n,15.3,42.47795,-79.421685,2019-04-23 07:39:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE17I32,,1.16666666666667,,0.35,0.228,,7.7345,,,,
2347,2348.0,2018.0,April    ,Spring,Erie,ER1911,E937nA19,ER937n,8.4,42.69805,-80.20600300000001,2019-04-23 00:15:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE17I52,,2.14,,0.278,0.163,,5.6225000000000005,,,,
2348,2349.0,2018.0,April    ,Spring,Erie,ER1911,E951nA19,ER951n,19.1,42.475683000000004,-81.44142,2019-04-22 03:43:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GE17I72,,6.06,,0.196,0.057,,8.1735,,,,
