Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,ANL_CODE_5,ANALYTE_5,VALUE_5,UNITS_5,FRACTION_5,METHOD_5,RESULT_REMARK_5,ANL_CODE_6,ANALYTE_6,VALUE_6,UNITS_6,FRACTION_6,METHOD_6,RESULT_REMARK_6,ANL_CODE_7,ANALYTE_7,VALUE_7,UNITS_7,FRACTION_7,METHOD_7,RESULT_REMARK_7,ANL_CODE_8,ANALYTE_8,VALUE_8,UNITS_8,FRACTION_8,METHOD_8,RESULT_REMARK_8,ANL_CODE_9,ANALYTE_9,VALUE_9,UNITS_9,FRACTION_9,METHOD_9,RESULT_REMARK_9,ANL_CODE_10,ANALYTE_10,VALUE_10,UNITS_10,FRACTION_10,METHOD_10,RESULT_REMARK_10,ANL_CODE_11,ANALYTE_11,VALUE_11,UNITS_11,FRACTION_11,METHOD_11,RESULT_REMARK_11,ANL_CODE_12,ANALYTE_12,VALUE_12,UNITS_12,FRACTION_12,METHOD_12,RESULT_REMARK_12,
"2152","2018","August   ","Summer","Erie","ER1821","E038G18","ER38","20.4","42.281585","-81.671017","2018/08/12 10:54","GMT","19.7","Bottom Minus","surface water","INSITU_MEAS","routine field sample","18GE51S71","Chlor-a","Chlorophyll-a","2.74666666666667","ug/l","","LG405","","Cond","Conductivity","284.5","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.584","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.373","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","4.972","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.193","ug/l","Total/Bulk","LG204","","Temp","Temperature","9.9","C","Not applicable","NA","","Turb","Turbidity","0.972","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2153","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 15:59","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","18GE51S81","Chlor-a","Chlorophyll-a","2.5","ug/l","","LG405","","Cond","Conductivity","271.2","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.158","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.02","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","1.526","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.352","ug/l","Total/Bulk","LG204","","Temp","Temperature","24.5","C","Not applicable","NA","","Turb","Turbidity","0.531","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2154","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 15:59","GMT","5.5","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","18GE51S82","C-org","Carbon, Organic","0.344921097159386","mg/l","Residue","LG207","Performance Check, failed","Chlor-a","Chlorophyll-a","2.74","ug/l","","LG405","","Cond","Conductivity","272.2","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.22","mg/l","Filtrate","LG214","","N-tot","Nitrogen, Total","0.0356","mg/l","Residue","LG208","","NO2+NO3","Nitrogen, Total Oxidized","0.026","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","2.386","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.62885","ug/l","Residue","LG209","","P-tot","Phosphorus, Total as P","4.545","ug/l","Total/Bulk","LG204","","TSS","Suspended solids, total","0.53956","mg/l","Residue","LG302","","Temp","Temperature","24.5","C","Not applicable","NA","","Turb","Turbidity","0.376","NTU","Total/Bulk","LG500","",
"2155","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 15:59","GMT","10","Lower Epilimnion","surface water","INSITU_MEAS","routine field sample","18GE51S83","Chlor-a","Chlorophyll-a","2.29333333333333","ug/l","","LG405","","Cond","Conductivity","272.2","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.162","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.019","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","1.84","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.659","ug/l","Total/Bulk","LG204","","Temp","Temperature","24.5","C","Not applicable","NA","","Turb","Turbidity","0.358","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2156","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 15:59","GMT","11","Thermocline","surface water","INSITU_MEAS","routine field sample","18GE51S84","Chlor-a","Chlorophyll-a","3.62","ug/l","","LG405","","Cond","Conductivity","276.8","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.215","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.06","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","2.432","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.4","ug/l","Total/Bulk","LG204","","Temp","Temperature","24.3","C","Not applicable","NA","","Turb","Turbidity","0.469","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2157","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 15:59","GMT","12","Upper Hypolimnion","surface water","INSITU_MEAS","routine field sample","18GE51S85","Chlor-a","Chlorophyll-a","5.49333333333333","ug/l","","LG405","","Cond","Conductivity","280.9","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.359","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.107","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","3.122","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.82","ug/l","Total/Bulk","LG204","","Temp","Temperature","14.0","C","Not applicable","NA","","Turb","Turbidity","0.77","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2158","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 15:59","GMT","17","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","18GE51S86","Chlor-a","Chlorophyll-a","5.62","ug/l","","LG405","","Cond","Conductivity","281.4","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.367","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.112","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","3.162","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.608","ug/l","Total/Bulk","LG204","","Temp","Temperature","9.4","C","Not applicable","NA","","Turb","Turbidity","0.997","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2159","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 15:59","GMT","20.7","Bottom Minus","surface water","INSITU_MEAS","routine field sample","18GE51S91","Chlor-a","Chlorophyll-a","6.06666666666667","ug/l","","LG405","","Cond","Conductivity","281.7","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.272","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.11","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","2.954","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.997","ug/l","Total/Bulk","LG204","","Temp","Temperature","9.4","C","Not applicable","NA","","Turb","Turbidity","0.814","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2160","2018","August   ","Summer","Erie","ER1821","E78MG18","ER78M","21.7","42.119467","-81.246867","2018/08/12 17:00","GMT","","","sediment","Individual QC","routine field sample","18GE51S99","C-org","Carbon, Organic","26.1201230522425","mg/g","Total/Bulk","LG601","","N-tot","Nitrogen, Total","1.75526075022873","mg/g","Total/Bulk","LG602","","P-tot","Phosphorus, Total as P","0.754777070063694","mg/g","Total/Bulk","LG600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2161","2018","August   ","Summer","Erie","ER1821","E031G18","ER31","20","42.253633","-81.106417","2018/08/12 14:43","GMT","19.8","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","18GE52C31","Chlor-a","Chlorophyll-a","6.62","ug/l","","LG405","","N-tot","Nitrogen, Total","0.354","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.149","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","2.434","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.53","ug/l","Total/Bulk","LG204","","Temp","Temperature","9.5","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2162","2018","August   ","Summer","Erie","ER1821","E032G18","ER32","20.7","42.08185","-81.011833","2018/08/12 18:47","GMT","2","Surface","surface water","INSITU_MEAS","lab duplicate","18GE52C41","Temp","Temperature","24.7","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2163","2018","August   ","Summer","Erie","ER1821","E032G18","ER32","20.7","42.08185","-81.011833","2018/08/12 18:47","GMT","20.2","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","18GE52C51","Temp","Temperature","10.1","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2164","2018","August   ","Summer","Erie","ER1821","E058G18","ER58","8.1","41.68495","-82.933483","2018/08/11 19:08","GMT","7.1","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","18GE52C71","Temp","Temperature","24.8","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2165","2018","August   ","Summer","Erie","ER1821","E032G18","ER32","20.7","42.08185","-81.011833","2018/08/12 18:47","GMT","2","Surface","surface water","INSITU_MEAS","field duplicate","18GE52D41","Temp","Temperature","24.7","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2166","2018","August   ","Summer","Erie","ER1821","E032G18","ER32","20.7","42.08185","-81.011833","2018/08/12 18:47","GMT","20.2","Bottom Minus","surface water","INSITU_MEAS","field duplicate","18GE52D51","Temp","Temperature","10.1","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2167","2018","August   ","Summer","Erie","ER1821","E058G18","ER58","8.1","41.68495","-82.933483","2018/08/11 19:08","GMT","7.1","Bottom Minus","surface water","INSITU_MEAS","field duplicate","18GE52D71","Temp","Temperature","24.8","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2168","2018","August   ","Summer","Erie","ER1821","E059G18","ER59","6.7","41.726583","-83.14935","2018/08/11 17:50","GMT","2","Surface","surface water","INSITU_MEAS","field duplicate","18GE52D81","Chlor-a","Chlorophyll-a","10.4666666666667","ug/l","","LG405","","Cond","Conductivity","229.8","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.375","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.169","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","4.083","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","17.632","ug/l","Total/Bulk","LG204","","Temp","Temperature","25.3","C","Not applicable","NA","","Turb","Turbidity","4.67","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2169","2018","August   ","Summer","Erie","ER1821","E030G18","ER30","19.1","42.4299","-81.205683","2018/08/12 13:15","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","18GE52I12","Chlor-a","Chlorophyll-a","2.26666666666667","ug/l","","LG405","","N-tot","Nitrogen, Total","0.319","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.049","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","2.336","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.413","ug/l","Total/Bulk","LG204","","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2170","2018","August   ","Summer","Erie","ER1821","E031G18","ER31","20","42.253633","-81.106417","2018/08/12 14:43","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","18GE52I32","Chlor-a","Chlorophyll-a","2.66666666666667","ug/l","","LG405","Composite Inconsistent With Sample Results","N-tot","Nitrogen, Total","0.338","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.089","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","2.492","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.484","ug/l","Total/Bulk","LG204","","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2171","2018","August   ","Summer","Erie","ER1821","E032G18","ER32","20.7","42.08185","-81.011833","2018/08/12 18:47","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","18GE52I52","Chlor-a","Chlorophyll-a","2.24666666666667","ug/l","","LG405","","N-tot","Nitrogen, Total","0.221","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.046","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","1.713","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.549","ug/l","Total/Bulk","LG204","","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2172","2018","August   ","Summer","Erie","ER1821","E058G18","ER58","8.1","41.68495","-82.933483","2018/08/11 19:08","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","18GE52I72","Chlor-a","Chlorophyll-a","4.30666666666667","ug/l","","LG405","","N-tot","Nitrogen, Total","0.382","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.194","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","3.742","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","18.958","ug/l","Total/Bulk","LG204","","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2173","2018","August   ","Summer","Erie","ER1821","E059G18","ER59","6.7","41.726583","-83.14935","2018/08/11 17:50","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","18GE52I92","Chlor-a","Chlorophyll-a","10.8666666666667","ug/l","","LG405","","N-tot","Nitrogen, Total","0.424","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.175","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","4.928","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","17.193","ug/l","Total/Bulk","LG204","","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2174","2018","August   ","Summer","Erie","ER1821","E030G18","ER30","19.1","42.4299","-81.205683","2018/08/12 13:15","GMT","0","Synthetic Sample","surface water","INSITU_MEAS","field blank","18GE52R00","Chlor-a","Chlorophyll-a","0.0538","ug/l","","LG405","","Cond","Conductivity","0","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","-0.01","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","-0.011","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","-0.016","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","0.758","ug/l","Total/Bulk","LG204","","Temp","Temperature","No result reported.","C","Not applicable","NA","","Turb","Turbidity","0.069","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2175","2018","August   ","Summer","Erie","ER1821","E030G18","ER30","19.1","42.4299","-81.205683","2018/08/12 13:15","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","18GE52S01","Chlor-a","Chlorophyll-a","2.25333333333333","ug/l","","LG405","","Cond","Conductivity","272.1","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.281","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.053","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","1.83","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.666","ug/l","Total/Bulk","LG204","","Temp","Temperature","24.3","C","Not applicable","NA","","Turb","Turbidity","0.444","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2176","2018","August   ","Summer","Erie","ER1821","E030G18","ER30","19.1","42.4299","-81.205683","2018/08/12 13:15","GMT","5","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","18GE52S02","Chlor-a","Chlorophyll-a","2.20666666666667","ug/l","","LG405","","Cond","Conductivity","273.6","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.192","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.048","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","3.219","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.636","ug/l","Total/Bulk","LG204","","Temp","Temperature","24.3","C","Not applicable","NA","","Turb","Turbidity","0.356","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2177","2018","August   ","Summer","Erie","ER1821","E030G18","ER30","19.1","42.4299","-81.205683","2018/08/12 13:15","GMT","15","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","18GE52S06","Chlor-a","Chlorophyll-a","5.22666666666667","ug/l","","LG405","","Cond","Conductivity","282.6","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.297","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.092","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","3.215","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.739","ug/l","Total/Bulk","LG204","","Temp","Temperature","9.6","C","Not applicable","NA","","Turb","Turbidity","1.42","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2178","2018","August   ","Summer","Erie","ER1821","E030G18","ER30","19.1","42.4299","-81.205683","2018/08/12 13:15","GMT","18.7","Bottom Minus","surface water","INSITU_MEAS","routine field sample","18GE52S11","Chlor-a","Chlorophyll-a","4.82666666666667","ug/l","","LG405","","Cond","Conductivity","282.3","umho/cm","Total/Bulk","LG500","","N-tot","Nitrogen, Total","0.374","mg/l","Filtrate","LG214","","NO2+NO3","Nitrogen, Total Oxidized","0.095","mg/l","Filtrate","LG203","","P-tot","Phosphorus, Total as P","3.11","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.398","ug/l","Total/Bulk","LG204","","Temp","Temperature","9.6","C","Not applicable","NA","","Turb","Turbidity","0.754","NTU","Total/Bulk","LG500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
